53,1,1588.55,345.64,152.40,459.29,1,-1,-1,-1
53,9,1771.17,262.88,179.44,540.54,1,-1,-1,-1
54,1,1583.81,354.20,149.98,451.98,1,-1,-1,-1
54,9,1766.82,259.03,182.22,548.88,1,-1,-1,-1
55,1,1572.66,353.27,156.11,470.46,1,-1,-1,-1
55,9,1765.20,257.63,183.23,551.91,1,-1,-1,-1
56,1,1577.95,357.01,151.44,456.38,1,-1,-1,-1
56,2,378.40,446.86,84.73,256.22,1,-1,-1,-1
56,9,1754.65,268.33,175.54,528.75,1,-1,-1,-1
57,1,1580.31,358.51,149.53,450.63,1,-1,-1,-1
57,2,378.82,446.80,84.77,256.34,1,-1,-1,-1
57,9,1750.67,272.62,172.46,519.45,1,-1,-1,-1
58,1,1561.56,359.07,148.80,448.42,1,-1,-1,-1
58,2,376.99,438.44,93.25,281.91,1,-1,-1,-1
58,9,1749.29,274.24,171.29,515.93,1,-1,-1,-1
59,1,1564.88,355.11,155.59,468.86,1,-1,-1,-1
59,2,389.21,443.42,88.21,266.68,1,-1,-1,-1
59,9,1748.89,274.87,170.84,514.57,1,-1,-1,-1
60,1,1550.23,325.49,165.53,498.80,1,-1,-1,-1
60,2,394.17,445.58,86.02,260.08,1,-1,-1,-1
60,9,1748.84,275.12,170.66,514.03,1,-1,-1,-1
61,1,1550.57,345.91,155.17,467.56,1,-1,-1,-1
61,2,395.90,446.39,85.21,257.61,1,-1,-1,-1
61,9,1734.69,263.92,178.71,538.26,1,-1,-1,-1
62,1,1551.10,354.50,150.79,454.39,1,-1,-1,-1
62,2,396.43,446.69,84.90,256.69,1,-1,-1,-1
62,6,592.18,237.25,195.77,589.23,1,-1,-1,-1
62,9,1743.44,270.85,173.73,523.25,1,-1,-1,-1
63,1,1545.33,324.55,163.93,493.96,1,-1,-1,-1
63,2,396.53,446.81,84.79,256.35,1,-1,-1,-1
63,6,620.18,251.50,186.90,562.56,1,-1,-1,-1
63,9,1732.83,262.34,179.85,541.68,1,-1,-1,-1
64,1,1549.12,345.59,154.49,465.50,1,-1,-1,-1
64,2,403.10,443.68,88.81,268.51,1,-1,-1,-1
64,6,629.71,256.61,183.73,553.05,1,-1,-1,-1
64,9,1728.98,259.22,182.10,548.43,1,-1,-1,-1
65,1,1551.00,354.47,150.49,453.47,1,-1,-1,-1
65,2,410.17,445.63,86.32,260.97,1,-1,-1,-1
65,6,646.27,258.59,182.19,548.41,1,-1,-1,-1
65,9,1727.62,258.07,182.93,550.91,1,-1,-1,-1
66,1,1540.73,353.56,156.15,470.50,1,-1,-1,-1
66,2,412.80,446.42,85.31,257.92,1,-1,-1,-1
66,9,1731.10,243.98,191.82,577.66,1,-1,-1,-1
66,12,1520.60,128.73,231.36,696.43,1,-1,-1,-1
67,1,1537.04,353.22,158.20,476.69,1,-1,-1,-1
67,2,408.87,443.54,89.00,269.07,1,-1,-1,-1
67,9,1728.65,252.20,186.67,562.14,1,-1,-1,-1
67,12,1497.32,83.81,245.98,740.45,1,-1,-1,-1
68,1,1535.76,353.09,158.97,479.00,1,-1,-1,-1
68,2,412.06,445.59,86.37,261.13,1,-1,-1,-1
68,9,1727.82,255.64,184.51,555.63,1,-1,-1,-1
69,1,1546.31,357.16,152.23,458.68,1,-1,-1,-1
69,2,413.18,446.41,85.32,257.95,1,-1,-1,-1
69,9,1731.50,243.17,192.34,579.19,1,-1,-1,-1
70,1,1544.41,357.62,152.19,458.57,1,-1,-1,-1
70,2,413.51,446.72,84.92,256.76,1,-1,-1,-1
70,9,1732.90,238.57,195.23,587.87,1,-1,-1,-1
71,2,420.97,443.67,88.84,268.57,1,-1,-1,-1
71,9,1729.65,250.50,187.73,565.30,1,-1,-1,-1
71,12,1488.40,121.17,230.50,693.82,1,-1,-1,-1
72,1,1514.74,346.17,167.65,505.12,1,-1,-1,-1
72,2,423.69,442.55,90.29,272.94,1,-1,-1,-1
72,6,737.15,258.85,182.39,549.06,1,-1,-1,-1
72,9,1706.20,241.39,193.45,582.50,1,-1,-1,-1
72,12,1461.42,105.16,253.10,761.82,1,-1,-1,-1
73,1,1510.15,344.45,170.01,512.20,1,-1,-1,-1
73,2,418.73,437.07,95.11,287.51,1,-1,-1,-1
73,6,751.66,259.73,181.75,547.13,1,-1,-1,-1
73,9,1697.65,238.08,195.53,588.75,1,-1,-1,-1
73,12,1453.51,99.73,259.27,780.35,1,-1,-1,-1
74,1,1508.55,343.82,170.85,514.72,1,-1,-1,-1
74,2,416.79,435.00,96.94,293.00,1,-1,-1,-1
74,6,753.04,242.27,192.85,580.53,1,-1,-1,-1
74,9,1694.50,236.88,196.28,591.00,1,-1,-1,-1
74,12,1451.05,98.31,261.36,786.59,1,-1,-1,-1
75,1,1508.09,343.62,171.12,515.52,1,-1,-1,-1
75,2,415.95,434.22,97.62,295.05,1,-1,-1,-1
75,6,766.26,241.33,193.36,582.09,1,-1,-1,-1
75,9,1693.46,236.50,196.52,591.70,1,-1,-1,-1
75,12,1450.70,98.41,261.86,788.04,1,-1,-1,-1
76,1,1508.07,343.57,171.17,515.65,1,-1,-1,-1
76,2,415.56,433.96,97.85,295.72,1,-1,-1,-1
76,9,1693.22,236.44,196.56,591.81,1,-1,-1,-1
76,12,1440.29,87.46,267.53,805.12,1,-1,-1,-1
77,1,1508.20,343.58,171.14,515.55,1,-1,-1,-1
77,2,425.16,430.86,89.64,270.91,1,-1,-1,-1
77,9,1693.27,236.48,196.53,591.72,1,-1,-1,-1
78,1,1508.38,343.61,171.08,515.36,1,-1,-1,-1
78,2,424.81,438.11,90.49,273.48,1,-1,-1,-1
78,9,1693.42,236.56,196.49,591.56,1,-1,-1,-1
78,12,1450.57,98.51,262.09,788.68,1,-1,-1,-1
79,1,1508.56,321.12,171.02,515.17,1,-1,-1,-1
79,2,424.66,428.51,90.79,274.39,1,-1,-1,-1
79,9,1693.59,236.65,196.43,591.39,1,-1,-1,-1
79,12,1452.53,100.61,261.05,785.53,1,-1,-1,-1
80,1,1508.74,335.16,170.96,514.98,1,-1,-1,-1
80,2,428.48,428.87,86.86,262.52,1,-1,-1,-1
80,9,1693.76,236.73,196.38,591.23,1,-1,-1,-1
80,12,1453.16,101.30,260.72,784.50,1,-1,-1,-1
81,1,1483.37,308.40,178.98,539.11,1,-1,-1,-1
81,2,433.03,432.21,93.88,283.71,1,-1,-1,-1
81,9,1693.91,236.80,196.33,591.08,1,-1,-1,-1
81,12,1453.61,101.78,260.49,783.77,1,-1,-1,-1
82,1,1473.93,298.43,181.96,548.08,1,-1,-1,-1
82,2,442.68,430.39,88.19,266.55,1,-1,-1,-1
82,9,1694.05,236.87,196.29,590.95,1,-1,-1,-1
82,12,1453.98,102.18,260.29,783.15,1,-1,-1,-1
83,1,1470.43,294.68,183.07,551.39,1,-1,-1,-1
83,2,446.43,429.70,85.84,259.46,1,-1,-1,-1
83,9,1694.17,236.93,196.26,590.83,1,-1,-1,-1
83,12,1449.78,97.78,262.60,790.08,1,-1,-1,-1
84,1,1472.20,302.94,175.43,528.37,1,-1,-1,-1
84,2,447.69,429.47,84.99,256.90,1,-1,-1,-1
84,9,1694.28,236.98,196.22,590.73,1,-1,-1,-1
85,1,1473.16,329.22,172.37,519.16,1,-1,-1,-1
85,2,448.05,429.42,84.69,256.00,1,-1,-1,-1
85,6,926.14,274.10,171.37,515.92,1,-1,-1,-1
85,9,1694.38,237.03,196.19,590.64,1,-1,-1,-1
86,1,1462.32,294.36,188.11,566.54,1,-1,-1,-1
86,2,448.08,429.42,84.60,255.72,1,-1,-1,-1
86,6,925.68,263.07,179.37,540.04,1,-1,-1,-1
86,9,1681.49,230.40,215.45,648.57,1,-1,-1,-1
87,1,1458.39,306.90,193.82,583.71,1,-1,-1,-1
87,2,448.00,429.44,84.58,255.67,1,-1,-1,-1
87,6,926.41,260.09,181.54,546.57,1,-1,-1,-1
87,9,1686.03,218.33,212.91,640.93,1,-1,-1,-1
88,1,1441.47,322.20,187.54,564.80,1,-1,-1,-1
88,2,447.88,429.47,84.58,255.69,1,-1,-1,-1
88,6,938.31,260.20,181.52,546.50,1,-1,-1,-1
88,9,1688.03,213.47,211.73,637.35,1,-1,-1,-1
88,12,1454.11,141.33,243.87,733.74,1,-1,-1,-1
89,1,1435.01,328.40,184.92,556.87,1,-1,-1,-1
89,2,447.77,429.50,84.60,255.74,1,-1,-1,-1
89,6,958.89,272.11,172.90,520.58,1,-1,-1,-1
89,9,1688.86,211.71,211.21,635.77,1,-1,-1,-1
89,12,1452.08,142.52,243.59,732.89,1,-1,-1,-1
90,1,1432.79,330.73,183.88,553.74,1,-1,-1,-1
90,2,459.04,429.52,84.61,255.79,1,-1,-1,-1
90,6,964.51,274.82,170.94,514.70,1,-1,-1,-1
90,9,1679.65,221.07,220.88,664.84,1,-1,-1,-1
91,1,1432.16,331.60,183.45,552.45,1,-1,-1,-1
91,2,460.88,425.57,88.68,268.08,1,-1,-1,-1
91,6,966.26,275.72,170.28,512.75,1,-1,-1,-1
91,9,1676.22,224.63,224.47,675.64,1,-1,-1,-1
92,1,1432.11,331.92,183.26,551.86,1,-1,-1,-1
92,2,461.51,424.12,90.19,272.64,1,-1,-1,-1
92,6,989.45,275.99,170.08,512.15,1,-1,-1,-1
92,9,1656.97,216.24,215.99,650.09,1,-1,-1,-1
93,1,1422.20,321.68,191.84,577.67,1,-1,-1,-1
93,2,461.65,423.58,90.77,274.38,1,-1,-1,-1
93,6,995.88,285.13,162.40,489.06,1,-1,-1,-1
93,9,1637.95,223.04,222.55,669.82,1,-1,-1,-1
94,1,1410.72,335.87,178.55,537.68,1,-1,-1,-1
94,2,463.91,427.33,86.98,262.92,1,-1,-1,-1
94,6,999.40,279.25,167.33,503.91,1,-1,-1,-1
94,9,1631.04,225.56,224.94,676.99,1,-1,-1,-1
95,1,1400.17,333.42,181.39,546.22,1,-1,-1,-1
95,2,464.67,428.82,85.49,258.42,1,-1,-1,-1
95,6,1014.00,293.14,154.46,465.18,1,-1,-1,-1
95,9,1628.58,226.56,225.79,679.54,1,-1,-1,-1
96,1,1396.50,332.53,182.40,549.26,1,-1,-1,-1
96,2,471.41,419.35,93.38,282.26,1,-1,-1,-1
96,6,1025.05,295.95,152.09,458.04,1,-1,-1,-1
96,9,1627.84,226.96,226.05,680.30,1,-1,-1,-1
96,18,335.03,435.83,95.93,290.04,1,-1,-1,-1
97,1,1395.35,332.18,182.78,550.38,1,-1,-1,-1
97,2,473.83,415.93,96.23,290.86,1,-1,-1,-1
97,6,1027.17,290.92,157.21,473.47,1,-1,-1,-1
97,9,1627.76,227.12,226.08,680.38,1,-1,-1,-1
97,18,337.19,429.45,99.03,299.43,1,-1,-1,-1
98,1,1383.34,321.70,191.58,576.88,1,-1,-1,-1
98,2,477.96,420.47,93.11,281.43,1,-1,-1,-1
98,6,1043.12,297.38,150.74,454.02,1,-1,-1,-1
98,9,1627.90,227.18,226.03,680.23,1,-1,-1,-1
99,1,1378.97,317.78,194.86,586.73,1,-1,-1,-1
99,2,479.46,422.34,91.82,277.53,1,-1,-1,-1
99,6,1057.71,304.98,141.68,426.78,1,-1,-1,-1
99,9,1628.12,227.21,225.96,680.00,1,-1,-1,-1
99,18,343.73,459.51,86.70,262.13,1,-1,-1,-1
100,1,1377.52,316.30,196.09,590.42,1,-1,-1,-1
100,2,479.92,423.07,91.32,276.01,1,-1,-1,-1
100,6,1060.70,294.94,152.70,459.96,1,-1,-1,-1
100,9,1609.53,206.00,236.55,711.83,1,-1,-1,-1
100,18,346.33,461.61,86.13,260.41,1,-1,-1,-1
101,1,1377.19,315.77,196.51,591.66,1,-1,-1,-1
101,2,480.01,423.36,91.12,275.41,1,-1,-1,-1
101,6,1074.12,298.43,149.46,450.24,1,-1,-1,-1
101,9,1602.65,198.07,240.48,723.66,1,-1,-1,-1
101,12,1339.79,58.43,276.83,832.81,1,-1,-1,-1
101,18,337.78,438.57,95.70,289.34,1,-1,-1,-1
102,1,1377.27,315.62,196.61,591.97,1,-1,-1,-1
102,2,476.60,417.50,95.37,288.22,1,-1,-1,-1
102,6,1086.45,304.99,141.59,426.54,1,-1,-1,-1
102,9,1589.30,216.03,231.41,696.35,1,-1,-1,-1
102,12,1332.17,53.38,278.88,838.96,1,-1,-1,-1
102,18,342.18,443.44,88.70,268.17,1,-1,-1,-1
102,19,905.00,513.00,39.00,119.00,1,-1,-1,-1
103,1,1351.63,315.60,196.60,591.93,1,-1,-1,-1
103,2,475.29,415.33,96.94,292.97,1,-1,-1,-1
103,6,1097.17,307.18,139.45,420.12,1,-1,-1,-1
103,9,1584.36,223.22,227.73,685.26,1,-1,-1,-1
103,18,343.80,445.46,85.94,259.84,1,-1,-1,-1
103,19,905.00,513.00,39.00,119.00,1,-1,-1,-1
104,1,1355.57,325.93,187.92,565.78,1,-1,-1,-1
104,2,474.72,414.52,97.54,294.74,1,-1,-1,-1
104,9,1566.57,179.27,248.58,747.99,1,-1,-1,-1
104,18,344.32,446.21,84.98,256.93,1,-1,-1,-1
104,19,905.00,513.00,39.00,119.00,1,-1,-1,-1
105,1,1343.66,319.46,193.32,582.05,1,-1,-1,-1
105,2,474.45,414.25,97.74,295.33,1,-1,-1,-1
105,9,1560.12,163.30,256.17,770.78,1,-1,-1,-1
105,18,344.46,446.50,84.65,255.94,1,-1,-1,-1
105,19,905.00,513.00,39.00,119.00,1,-1,-1,-1
106,1,1339.45,317.12,195.28,587.93,1,-1,-1,-1
106,2,477.64,420.13,93.49,282.51,1,-1,-1,-1
106,9,1553.07,181.61,247.90,745.90,1,-1,-1,-1
106,18,344.47,446.63,84.55,255.65,1,-1,-1,-1
106,19,905.00,513.00,39.00,119.00,1,-1,-1,-1
107,1,1345.78,303.38,205.25,617.93,1,-1,-1,-1
107,2,478.82,422.44,91.82,277.46,1,-1,-1,-1
107,9,1550.68,189.23,244.43,735.43,1,-1,-1,-1
107,18,344.43,446.69,84.54,255.60,1,-1,-1,-1
107,19,905.00,513.00,39.00,119.00,1,-1,-1,-1
108,1,1340.72,310.88,199.89,601.79,1,-1,-1,-1
108,2,479.22,423.30,91.20,275.59,1,-1,-1,-1
108,9,1550.02,192.21,243.05,731.27,1,-1,-1,-1
108,18,345.20,446.44,84.15,254.42,1,-1,-1,-1
108,19,905.00,513.00,39.00,119.00,1,-1,-1,-1
109,1,1318.84,301.03,206.97,623.09,1,-1,-1,-1
109,2,479.33,423.62,90.97,274.89,1,-1,-1,-1
109,9,1550.01,193.42,242.48,729.54,1,-1,-1,-1
109,18,349.33,442.96,89.37,270.18,1,-1,-1,-1
109,19,905.00,513.00,39.00,119.00,1,-1,-1,-1
110,1,1330.62,310.14,200.43,603.37,1,-1,-1,-1
110,2,479.33,423.73,90.89,274.65,1,-1,-1,-1
110,6,1165.61,300.34,147.52,444.45,1,-1,-1,-1
110,9,1550.22,193.94,242.21,728.73,1,-1,-1,-1
110,18,350.50,442.33,89.64,271.01,1,-1,-1,-1
111,1,1315.40,300.83,207.11,623.46,1,-1,-1,-1
111,2,479.29,423.77,90.86,274.57,1,-1,-1,-1
111,6,1168.93,299.95,147.97,445.81,1,-1,-1,-1
111,9,1550.51,194.20,242.07,728.30,1,-1,-1,-1
111,18,354.75,435.97,95.77,289.51,1,-1,-1,-1
112,1,1304.08,284.55,200.38,603.20,1,-1,-1,-1
112,2,475.88,417.78,95.20,287.66,1,-1,-1,-1
112,6,1190.32,308.54,135.51,408.32,1,-1,-1,-1
112,9,1541.94,215.63,231.29,695.88,1,-1,-1,-1
112,18,356.24,434.74,96.66,292.19,1,-1,-1,-1
113,1,1299.98,304.45,197.66,595.02,1,-1,-1,-1
113,2,474.60,415.55,96.81,292.51,1,-1,-1,-1
113,6,1197.98,311.85,130.67,393.78,1,-1,-1,-1
113,9,1538.89,223.89,227.12,683.33,1,-1,-1,-1
114,1,1276.51,298.95,205.99,620.07,1,-1,-1,-1
114,2,474.09,414.71,97.42,294.35,1,-1,-1,-1
114,6,1208.34,313.19,128.93,388.53,1,-1,-1,-1
114,9,1537.94,226.86,225.61,678.80,1,-1,-1,-1
114,18,356.20,434.02,97.59,294.98,1,-1,-1,-1
114,21,1442.66,108.21,302.33,908.88,1,-1,-1,-1
115,1,1268.26,281.29,218.88,658.86,1,-1,-1,-1
115,2,473.89,414.42,97.64,295.00,1,-1,-1,-1
115,9,1514.34,206.34,235.90,709.74,1,-1,-1,-1
115,18,357.42,432.95,98.40,297.43,1,-1,-1,-1
115,21,1430.12,126.07,295.44,888.16,1,-1,-1,-1
116,1,1265.02,289.99,214.10,644.47,1,-1,-1,-1
116,2,468.39,406.11,102.31,309.10,1,-1,-1,-1
116,9,1505.76,198.77,239.69,721.14,1,-1,-1,-1
117,1,1264.20,293.66,212.04,638.25,1,-1,-1,-1
117,2,466.32,403.01,104.06,314.35,1,-1,-1,-1
117,9,1502.72,195.87,241.14,725.50,1,-1,-1,-1
117,18,356.27,433.80,97.84,295.71,1,-1,-1,-1
118,1,1236.37,295.12,211.20,635.72,1,-1,-1,-1
118,2,465.54,401.86,104.71,316.30,1,-1,-1,-1
118,9,1501.81,194.81,241.67,727.07,1,-1,-1,-1
118,18,356.10,433.93,97.76,295.45,1,-1,-1,-1
118,21,1439.74,73.59,339.48,1020.57,1,-1,-1,-1
119,1,1226.12,295.72,210.84,634.62,1,-1,-1,-1
119,2,465.26,401.47,104.92,316.93,1,-1,-1,-1
119,9,1501.71,194.46,241.83,727.57,1,-1,-1,-1
119,18,356.03,433.97,97.74,295.36,1,-1,-1,-1
119,21,1439.63,70.41,342.76,1030.42,1,-1,-1,-1
120,1,1222.58,295.98,210.67,634.09,1,-1,-1,-1
120,2,465.18,401.39,104.97,317.06,1,-1,-1,-1
120,9,1501.88,194.38,241.87,727.67,1,-1,-1,-1
120,18,359.61,453.54,89.37,270.09,1,-1,-1,-1
120,21,1439.77,69.27,343.78,1033.46,1,-1,-1,-1
121,1,1219.89,280.27,220.53,663.75,1,-1,-1,-1
121,2,465.17,401.41,104.96,317.01,1,-1,-1,-1
121,9,1497.35,193.21,242.55,729.71,1,-1,-1,-1
121,18,357.18,440.93,94.74,286.30,1,-1,-1,-1
121,21,1445.31,97.36,301.28,905.72,1,-1,-1,-1
122,1,1219.05,274.42,224.20,674.76,1,-1,-1,-1
122,2,465.19,401.47,104.93,316.90,1,-1,-1,-1
122,18,352.83,453.64,92.31,278.95,1,-1,-1,-1
122,21,1452.64,139.72,271.18,815.27,1,-1,-1,-1
123,1,1189.58,272.23,225.56,678.84,1,-1,-1,-1
123,2,465.21,401.53,104.89,316.78,1,-1,-1,-1
123,18,352.87,454.97,92.23,278.71,1,-1,-1,-1
123,21,1450.30,122.61,274.13,824.16,1,-1,-1,-1
124,1,1178.49,271.50,226.01,680.18,1,-1,-1,-1
124,2,457.42,405.65,109.81,331.61,1,-1,-1,-1
124,18,339.56,439.09,96.31,291.02,1,-1,-1,-1
124,21,1454.30,147.24,262.47,789.13,1,-1,-1,-1
125,1,1174.59,271.32,226.11,680.48,1,-1,-1,-1
125,2,454.51,407.21,111.64,337.12,1,-1,-1,-1
125,18,338.13,438.53,96.68,292.16,1,-1,-1,-1
125,19,905.00,513.00,39.00,119.00,1,-1,-1,-1
125,21,1455.82,156.09,258.42,776.98,1,-1,-1,-1
126,1,1165.28,252.31,236.71,712.35,1,-1,-1,-1
126,2,453.42,407.83,112.32,339.14,1,-1,-1,-1
126,18,336.07,435.16,97.37,294.21,1,-1,-1,-1
126,19,905.00,513.00,39.00,119.00,1,-1,-1,-1
126,21,1456.37,158.95,257.19,773.29,1,-1,-1,-1
127,1,1161.97,245.22,240.66,724.21,1,-1,-1,-1
127,2,453.05,408.09,112.54,339.80,1,-1,-1,-1
127,18,337.43,426.87,102.29,309.05,1,-1,-1,-1
127,19,905.00,513.00,39.00,119.00,1,-1,-1,-1
127,21,1456.56,159.70,256.94,772.57,1,-1,-1,-1
128,1,1169.13,261.42,231.60,696.95,1,-1,-1,-1
128,2,442.49,395.58,117.87,355.86,1,-1,-1,-1
128,18,336.01,431.15,99.48,300.55,1,-1,-1,-1
128,21,1456.63,159.72,257.02,772.84,1,-1,-1,-1
129,1,1164.13,248.78,238.64,718.11,1,-1,-1,-1
129,2,448.84,388.72,114.66,346.17,1,-1,-1,-1
129,18,335.51,432.92,98.32,297.05,1,-1,-1,-1
129,19,905.00,513.00,39.00,119.00,1,-1,-1,-1
129,21,1451.95,129.58,269.72,811.04,1,-1,-1,-1
130,1,1149.17,255.51,252.49,759.76,1,-1,-1,-1
130,2,451.49,400.97,113.31,342.06,1,-1,-1,-1
130,18,337.31,426.27,102.52,309.71,1,-1,-1,-1
130,19,905.00,513.00,39.00,119.00,1,-1,-1,-1
130,21,1450.25,118.50,274.42,825.16,1,-1,-1,-1
131,1,1135.70,265.58,236.23,710.82,1,-1,-1,-1
131,2,452.53,390.72,112.77,340.41,1,-1,-1,-1
131,18,336.09,431.04,99.51,300.62,1,-1,-1,-1
131,19,905.00,513.00,39.00,119.00,1,-1,-1,-1
131,21,1412.95,150.89,276.28,830.76,1,-1,-1,-1
132,1,1130.79,269.86,229.36,690.16,1,-1,-1,-1
132,2,446.88,397.74,107.57,324.73,1,-1,-1,-1
132,18,335.66,432.99,98.28,296.90,1,-1,-1,-1
132,19,905.00,513.00,39.00,119.00,1,-1,-1,-1
132,21,1398.79,163.25,277.01,832.98,1,-1,-1,-1
